g0.25_x,g0.25_y,g0.5_x,g0.5_y,g0.75_x,g0.75_y,g1.0_x,g1.0_y,zeta
7.347279925201e-01,-4.232881606309e-01,7.744012958927e-01,-5.512600884747e-01,7.440276783006e-01,-6.436131891420e-01,6.923951811722e-01,-7.143199616334e-01,2.203986482191e-02
7.343878609919e-01,-4.234607950130e-01,7.741592747302e-01,-5.513880214032e-01,7.438863648641e-01,-6.436857547525e-01,6.923232340895e-01,-7.143545409514e-01,2.214752114782e-02
7.340470872624e-01,-4.236336740826e-01,7.739165769722e-01,-5.515162607280e-01,7.437445150990e-01,-6.437585743874e-01,6.922509347604e-01,-7.143892827752e-01,2.225570333377e-02
7.337056698925e-01,-4.238067978907e-01,7.736732005842e-01,-5.516448070299e-01,7.436021269228e-01,-6.438316488622e-01,6.921782814568e-01,-7.144241878361e-01,2.236441394841e-02
7.333636074403e-01,-4.239801664860e-01,7.734291435248e-01,-5.517736608889e-01,7.434591982442e-01,-6.439049789940e-01,6.921052724424e-01,-7.144592568680e-01,2.247365557290e-02
7.330208984604e-01,-4.241537799145e-01,7.731844037463e-01,-5.519028228849e-01,7.433157269639e-01,-6.439785656019e-01,6.920319059719e-01,-7.144944906083e-01,2.258343080102e-02
7.326775415042e-01,-4.243276382194e-01,7.729389791945e-01,-5.520322935976e-01,7.431717109740e-01,-6.440524095070e-01,6.919581802916e-01,-7.145298897969e-01,2.269374223923e-02
7.323335351197e-01,-4.245017414417e-01,7.726928678083e-01,-5.521620736058e-01,7.430271481583e-01,-6.441265115321e-01,6.918840936394e-01,-7.145654551770e-01,2.280459250669e-02
7.319888778518e-01,-4.246760896193e-01,7.724460675203e-01,-5.522921634883e-01,7.428820363921e-01,-6.442008725020e-01,6.918096442442e-01,-7.146011874946e-01,2.291598423540e-02
7.316435682421e-01,-4.248506827878e-01,7.721985762565e-01,-5.524225638233e-01,7.427363735420e-01,-6.442754932435e-01,6.917348303263e-01,-7.146370874989e-01,2.302792007018e-02
7.312976048290e-01,-4.250255209801e-01,7.719503919360e-01,-5.525532751887e-01,7.425901574665e-01,-6.443503745850e-01,6.916596500972e-01,-7.146731559419e-01,2.314040266878e-02
7.309509861473e-01,-4.252006042260e-01,7.717015124716e-01,-5.526842981616e-01,7.424433860150e-01,-6.444255173570e-01,6.915841017596e-01,-7.147093935788e-01,2.325343470193e-02
7.306037107289e-01,-4.253759325531e-01,7.714519357692e-01,-5.528156333189e-01,7.422960570287e-01,-6.445009223919e-01,6.915081835076e-01,-7.147458011676e-01,2.336701885342e-02
7.302557771022e-01,-4.255515059859e-01,7.712016597281e-01,-5.529472812369e-01,7.421481683400e-01,-6.445765905238e-01,6.914318935260e-01,-7.147823794696e-01,2.348115782012e-02
7.299071837924e-01,-4.257273245462e-01,7.709506822407e-01,-5.530792424915e-01,7.419997177726e-01,-6.446525225888e-01,6.913552299908e-01,-7.148191292490e-01,2.359585431211e-02
7.295579293213e-01,-4.259033882532e-01,7.706990011929e-01,-5.532115176579e-01,7.418507031416e-01,-6.447287194248e-01,6.912781910693e-01,-7.148560512731e-01,2.371111105267e-02
7.292080122076e-01,-4.260796971231e-01,7.704466144637e-01,-5.533441073108e-01,7.417011222531e-01,-6.448051818716e-01,6.912007749194e-01,-7.148931463122e-01,2.382693077841e-02
7.288574309665e-01,-4.262562511692e-01,7.701935199254e-01,-5.534770120243e-01,7.415509729048e-01,-6.448819107708e-01,6.911229796901e-01,-7.149304151396e-01,2.394331623929e-02
7.285061841101e-01,-4.264330504022e-01,7.699397154435e-01,-5.536102323720e-01,7.414002528853e-01,-6.449589069661e-01,6.910448035212e-01,-7.149678585320e-01,2.406027019873e-02
7.281542701470e-01,-4.266100948297e-01,7.696851988765e-01,-5.537437689269e-01,7.412489599743e-01,-6.450361713026e-01,6.909662445436e-01,-7.150054772688e-01,2.417779543360e-02
7.278016875826e-01,-4.267873844565e-01,7.694299680764e-01,-5.538776222612e-01,7.410970919428e-01,-6.451137046276e-01,6.908873008786e-01,-7.150432721327e-01,2.429589473439e-02
7.274484349190e-01,-4.269649192845e-01,7.691740208881e-01,-5.540117929466e-01,7.409446465529e-01,-6.451915077902e-01,6.908079706385e-01,-7.150812439096e-01,2.441457090517e-02
7.270945106549e-01,-4.271426993125e-01,7.689173551496e-01,-5.541462815541e-01,7.407916215574e-01,-6.452695816412e-01,6.907282519263e-01,-7.151193933881e-01,2.453382676374e-02
7.267399132859e-01,-4.273207245367e-01,7.686599686920e-01,-5.542810886541e-01,7.406380147005e-01,-6.453479270332e-01,6.906481428356e-01,-7.151577213605e-01,2.465366514166e-02
7.263846413041e-01,-4.274989949498e-01,7.684018593397e-01,-5.544162148161e-01,7.404838237172e-01,-6.454265448209e-01,6.905676414507e-01,-7.151962286217e-01,2.477408888430e-02
7.260286931983e-01,-4.276775105420e-01,7.681430249099e-01,-5.545516606091e-01,7.403290463332e-01,-6.455054358605e-01,6.904867458462e-01,-7.152349159700e-01,2.489510085095e-02
7.256720674540e-01,-4.278562713000e-01,7.678834632128e-01,-5.546874266013e-01,7.401736802655e-01,-6.455846010103e-01,6.904054540875e-01,-7.152737842069e-01,2.501670391487e-02
7.253147625535e-01,-4.280352772079e-01,7.676231720520e-01,-5.548235133600e-01,7.400177232216e-01,-6.456640411301e-01,6.903237642305e-01,-7.153128341368e-01,2.513890096333e-02
7.249567769756e-01,-4.282145282463e-01,7.673621492235e-01,-5.549599214518e-01,7.398611729001e-01,-6.457437570818e-01,6.902416743212e-01,-7.153520665676e-01,2.526169489772e-02
7.245981091958e-01,-4.283940243929e-01,7.671003925168e-01,-5.550966514427e-01,7.397040269901e-01,-6.458237497289e-01,6.901591823963e-01,-7.153914823099e-01,2.538508863360e-02
7.242387576864e-01,-4.285737656224e-01,7.668378997141e-01,-5.552337038976e-01,7.395462831715e-01,-6.459040199368e-01,6.900762864826e-01,-7.154310821780e-01,2.550908510078e-02
7.238787209162e-01,-4.287537519060e-01,7.665746685904e-01,-5.553710793807e-01,7.393879391152e-01,-6.459845685726e-01,6.899929845974e-01,-7.154708669889e-01,2.563368724337e-02
7.235179973509e-01,-4.289339832122e-01,7.663106969140e-01,-5.555087784552e-01,7.392289924823e-01,-6.460653965053e-01,6.899092747481e-01,-7.155108375632e-01,2.575889801985e-02
7.231565854526e-01,-4.291144595058e-01,7.660459824457e-01,-5.556468016838e-01,7.390694409249e-01,-6.461465046055e-01,6.898251549324e-01,-7.155509947245e-01,2.588472040318e-02
7.227944836803e-01,-4.292951807487e-01,7.657805229392e-01,-5.557851496278e-01,7.389092820854e-01,-6.462278937458e-01,6.897406231378e-01,-7.155913392995e-01,2.601115738082e-02
7.224316904896e-01,-4.294761468996e-01,7.655143161414e-01,-5.559238228479e-01,7.387485135969e-01,-6.463095648003e-01,6.896556773423e-01,-7.156318721183e-01,2.613821195483e-02
7.220682043325e-01,-4.296573579136e-01,7.652473597915e-01,-5.560628219039e-01,7.385871330830e-01,-6.463915186451e-01,6.895703155138e-01,-7.156725940142e-01,2.626588714193e-02
7.217040236581e-01,-4.298388137428e-01,7.649796516220e-01,-5.562021473543e-01,7.384251381578e-01,-6.464737561579e-01,6.894845356100e-01,-7.157135058235e-01,2.639418597357e-02
7.213391469118e-01,-4.300205143359e-01,7.647111893577e-01,-5.563417997569e-01,7.382625264257e-01,-6.465562782182e-01,6.893983355789e-01,-7.157546083862e-01,2.652311149603e-02
7.209735725359e-01,-4.302024596382e-01,7.644419707165e-01,-5.564817796686e-01,7.380992954815e-01,-6.466390857071e-01,6.893117133580e-01,-7.157959025450e-01,2.665266677045e-02
7.206072989693e-01,-4.303846495917e-01,7.641719934088e-01,-5.566220876448e-01,7.379354429105e-01,-6.467221795077e-01,6.892246668750e-01,-7.158373891462e-01,2.678285487293e-02
7.202403246473e-01,-4.305670841351e-01,7.639012551380e-01,-5.567627242404e-01,7.377709662882e-01,-6.468055605046e-01,6.891371940471e-01,-7.158790690394e-01,2.691367889459e-02
7.198726480022e-01,-4.307497632034e-01,7.636297535998e-01,-5.569036900089e-01,7.376058631805e-01,-6.468892295842e-01,6.890492927814e-01,-7.159209430771e-01,2.704514194165e-02
7.195042674629e-01,-4.309326867285e-01,7.633574864829e-01,-5.570449855028e-01,7.374401311432e-01,-6.469731876346e-01,6.889609609746e-01,-7.159630121154e-01,2.717724713551e-02
7.191351814547e-01,-4.311158546385e-01,7.630844514685e-01,-5.571866112734e-01,7.372737677227e-01,-6.470574355455e-01,6.888721965131e-01,-7.160052770137e-01,2.730999761281e-02
7.187653883998e-01,-4.312992668582e-01,7.628106462304e-01,-5.573285678709e-01,7.371067704553e-01,-6.471419742084e-01,6.887829972729e-01,-7.160477386344e-01,2.744339652552e-02
7.183948867170e-01,-4.314829233090e-01,7.625360684350e-01,-5.574708558445e-01,7.369391368675e-01,-6.472268045165e-01,6.886933611196e-01,-7.160903978435e-01,2.757744704099e-02
7.180236748217e-01,-4.316668239084e-01,7.622607157414e-01,-5.576134757420e-01,7.367708644758e-01,-6.473119273647e-01,6.886032859079e-01,-7.161332555101e-01,2.771215234205e-02
7.176517511259e-01,-4.318509685707e-01,7.619845858011e-01,-5.577564281101e-01,7.366019507868e-01,-6.473973436493e-01,6.885127694825e-01,-7.161763125066e-01,2.784751562709e-02
7.172791140383e-01,-4.320353572064e-01,7.617076762582e-01,-5.578997134942e-01,7.364323932971e-01,-6.474830542686e-01,6.884218096771e-01,-7.162195697090e-01,2.798354011009e-02
7.169057619643e-01,-4.322199897224e-01,7.614299847493e-01,-5.580433324385e-01,7.362621894931e-01,-6.475690601224e-01,6.883304043147e-01,-7.162630279962e-01,2.812022902077e-02
7.165316933059e-01,-4.324048660220e-01,7.611515089036e-01,-5.581872854860e-01,7.360913368514e-01,-6.476553621121e-01,6.882385512078e-01,-7.163066882508e-01,2.825758560460e-02
7.161569064618e-01,-4.325899860048e-01,7.608722463425e-01,-5.583315731781e-01,7.359198328382e-01,-6.477419611409e-01,6.881462481581e-01,-7.163505513585e-01,2.839561312290e-02
7.157813998272e-01,-4.327753495666e-01,7.605921946800e-01,-5.584761960552e-01,7.357476749096e-01,-6.478288581133e-01,6.880534929562e-01,-7.163946182084e-01,2.853431485294e-02
7.154051717940e-01,-4.329609565997e-01,7.603113515227e-01,-5.586211546562e-01,7.355748605116e-01,-6.479160539358e-01,6.879602833821e-01,-7.164388896931e-01,2.867369408798e-02
7.150282207508e-01,-4.331468069925e-01,7.600297144694e-01,-5.587664495186e-01,7.354013870797e-01,-6.480035495161e-01,6.878666172047e-01,-7.164833667083e-01,2.881375413737e-02
7.146505450829e-01,-4.333329006296e-01,7.597472811111e-01,-5.589120811785e-01,7.352272520393e-01,-6.480913457640e-01,6.877724921820e-01,-7.165280501532e-01,2.895449832664e-02
7.142721431721e-01,-4.335192373919e-01,7.594640490316e-01,-5.590580501707e-01,7.350524528053e-01,-6.481794435904e-01,6.876779060608e-01,-7.165729409305e-01,2.909592999754e-02
7.138930133969e-01,-4.337058171563e-01,7.591800158067e-01,-5.592043570284e-01,7.348769867825e-01,-6.482678439080e-01,6.875828565770e-01,-7.166180399460e-01,2.923805250816e-02
7.135131541324e-01,-4.338926397961e-01,7.588951790046e-01,-5.593510022834e-01,7.347008513650e-01,-6.483565476311e-01,6.874873414552e-01,-7.166633481092e-01,2.938086923300e-02
7.131325637504e-01,-4.340797051803e-01,7.586095361858e-01,-5.594979864659e-01,7.345240439365e-01,-6.484455556755e-01,6.873913584089e-01,-7.167088663326e-01,2.952438356301e-02
7.127512406194e-01,-4.342670131745e-01,7.583230849031e-01,-5.596453101046e-01,7.343465618702e-01,-6.485348689585e-01,6.872949051402e-01,-7.167545955323e-01,2.966859890573e-02
7.123691831044e-01,-4.344545636399e-01,7.580358227014e-01,-5.597929737268e-01,7.341684025288e-01,-6.486244883989e-01,6.871979793398e-01,-7.168005366281e-01,2.981351868536e-02
7.119863895672e-01,-4.346423564339e-01,7.577477471181e-01,-5.599409778579e-01,7.339895632643e-01,-6.487144149173e-01,6.871005786873e-01,-7.168466905426e-01,2.995914634278e-02
7.116028583660e-01,-4.348303914101e-01,7.574588556825e-01,-5.600893230221e-01,7.338100414182e-01,-6.488046494354e-01,6.870027008507e-01,-7.168930582023e-01,3.010548533571e-02
7.112185878560e-01,-4.350186684177e-01,7.571691459162e-01,-5.602380097415e-01,7.336298343211e-01,-6.488951928766e-01,6.869043434865e-01,-7.169396405369e-01,3.025253913876e-02
7.108335763886e-01,-4.352071873022e-01,7.568786153330e-01,-5.603870385369e-01,7.334489392931e-01,-6.489860461660e-01,6.868055042396e-01,-7.169864384796e-01,3.040031124350e-02
7.104478223123e-01,-4.353959479047e-01,7.565872614387e-01,-5.605364099272e-01,7.332673536434e-01,-6.490772102299e-01,6.867061807434e-01,-7.170334529670e-01,3.054880515856e-02
7.100613239720e-01,-4.355849500624e-01,7.562950817314e-01,-5.606861244297e-01,7.330850746704e-01,-6.491686859960e-01,6.866063706196e-01,-7.170806849392e-01,3.069802440971e-02
7.096740797092e-01,-4.357741936082e-01,7.560020737012e-01,-5.608361825599e-01,7.329020996617e-01,-6.492604743937e-01,6.865060714781e-01,-7.171281353396e-01,3.084797253994e-02
7.092860878622e-01,-4.359636783711e-01,7.557082348302e-01,-5.609865848315e-01,7.327184258940e-01,-6.493525763538e-01,6.864052809172e-01,-7.171758051151e-01,3.099865310953e-02
7.088973467658e-01,-4.361534041756e-01,7.554135625925e-01,-5.611373317564e-01,7.325340506329e-01,-6.494449928085e-01,6.863039965230e-01,-7.172236952163e-01,3.115006969619e-02
7.085078547516e-01,-4.363433708421e-01,7.551180544545e-01,-5.612884238447e-01,7.323489711331e-01,-6.495377246912e-01,6.862022158702e-01,-7.172718065969e-01,3.130222589507e-02
7.081176101478e-01,-4.365335781867e-01,7.548217078742e-01,-5.614398616045e-01,7.321631846384e-01,-6.496307729370e-01,6.860999365211e-01,-7.173201402142e-01,3.145512531890e-02
7.077266112792e-01,-4.367240260213e-01,7.545245203019e-01,-5.615916455422e-01,7.319766883814e-01,-6.497241384823e-01,6.859971560263e-01,-7.173686970291e-01,3.160877159804e-02
7.073348564673e-01,-4.369147141535e-01,7.542264891797e-01,-5.617437761622e-01,7.317894795834e-01,-6.498178222648e-01,6.858938719240e-01,-7.174174780058e-01,3.176316838060e-02
7.069423440302e-01,-4.371056423863e-01,7.539276119416e-01,-5.618962539670e-01,7.316015554549e-01,-6.499118252237e-01,6.857900817406e-01,-7.174664841120e-01,3.191831933250e-02
7.065490722827e-01,-4.372968105186e-01,7.536278860136e-01,-5.620490794569e-01,7.314129131949e-01,-6.500061482995e-01,6.856857829901e-01,-7.175157163191e-01,3.207422813757e-02
7.061550395363e-01,-4.374882183448e-01,7.533273088136e-01,-5.622022531304e-01,7.312235499912e-01,-6.501007924340e-01,6.855809731744e-01,-7.175651756016e-01,3.223089849764e-02
7.057602440990e-01,-4.376798656549e-01,7.530258777512e-01,-5.623557754839e-01,7.310334630203e-01,-6.501957585703e-01,6.854756497827e-01,-7.176148629379e-01,3.238833413261e-02
7.053646842758e-01,-4.378717522344e-01,7.527235902280e-01,-5.625096470117e-01,7.308426494475e-01,-6.502910476529e-01,6.853698102924e-01,-7.176647793097e-01,3.254653878055e-02
7.049683583679e-01,-4.380638778641e-01,7.524204436373e-01,-5.626638682061e-01,7.306511064265e-01,-6.503866606275e-01,6.852634521680e-01,-7.177149257021e-01,3.270551619780e-02
7.045712646736e-01,-4.382562423207e-01,7.521164353643e-01,-5.628184395571e-01,7.304588310995e-01,-6.504825984412e-01,6.851565728617e-01,-7.177653031039e-01,3.286527015905e-02
7.041734014875e-01,-4.384488453760e-01,7.518115627859e-01,-5.629733615526e-01,7.302658205975e-01,-6.505788620423e-01,6.850491698130e-01,-7.178159125075e-01,3.302580445741e-02
7.037747671012e-01,-4.386416867974e-01,7.515058232707e-01,-5.631286346783e-01,7.300720720396e-01,-6.506754523803e-01,6.849412404490e-01,-7.178667549084e-01,3.318712290453e-02
7.033753598027e-01,-4.388347663475e-01,7.511992141792e-01,-5.632842594178e-01,7.298775825337e-01,-6.507723704061e-01,6.848327821839e-01,-7.179178313061e-01,3.334922933068e-02
7.029751778769e-01,-4.390280837843e-01,7.508917328634e-01,-5.634402362521e-01,7.296823491758e-01,-6.508696170716e-01,6.847237924193e-01,-7.179691427034e-01,3.351212758485e-02
7.025742196052e-01,-4.392216388613e-01,7.505833766670e-01,-5.635965656602e-01,7.294863690502e-01,-6.509671933300e-01,6.846142685438e-01,-7.180206901066e-01,3.367582153479e-02
7.021724832658e-01,-4.394154313271e-01,7.502741429255e-01,-5.637532481188e-01,7.292896392297e-01,-6.510651001358e-01,6.845042079333e-01,-7.180724745255e-01,3.384031506719e-02
7.017699671335e-01,-4.396094609256e-01,7.499640289660e-01,-5.639102841019e-01,7.290921567751e-01,-6.511633384446e-01,6.843936079507e-01,-7.181244969737e-01,3.400561208771e-02
7.013666694798e-01,-4.398037273959e-01,7.496530321071e-01,-5.640676740815e-01,7.288939187355e-01,-6.512619092130e-01,6.842824659459e-01,-7.181767584681e-01,3.417171652106e-02
7.009625885729e-01,-4.399982304723e-01,7.493411496590e-01,-5.642254185268e-01,7.286949221481e-01,-6.513608133990e-01,6.841707792556e-01,-7.182292600291e-01,3.433863231116e-02
7.005577226778e-01,-4.401929698843e-01,7.490283789235e-01,-5.643835179049e-01,7.284951640382e-01,-6.514600519616e-01,6.840585452037e-01,-7.182820026809e-01,3.450636342118e-02
7.001520700560e-01,-4.403879453565e-01,7.487147171940e-01,-5.645419726802e-01,7.282946414191e-01,-6.515596258608e-01,6.839457611005e-01,-7.183349874511e-01,3.467491383363e-02
6.997456289659e-01,-4.405831566085e-01,7.484001617554e-01,-5.647007833145e-01,7.280933512922e-01,-6.516595360580e-01,6.838324242433e-01,-7.183882153709e-01,3.484428755051e-02
6.993383976624e-01,-4.407786033552e-01,7.480847098839e-01,-5.648599502672e-01,7.278912906465e-01,-6.517597835152e-01,6.837185319159e-01,-7.184416874749e-01,3.501448859333e-02
6.989303743973e-01,-4.409742853062e-01,7.477683588476e-01,-5.650194739950e-01,7.276884564594e-01,-6.518603691960e-01,6.836040813890e-01,-7.184954048015e-01,3.518552100328e-02
6.985215574190e-01,-4.411702021664e-01,7.474511059055e-01,-5.651793549519e-01,7.274848456958e-01,-6.519612940646e-01,6.834890699194e-01,-7.185493683926e-01,3.535738884125e-02
6.981119449725e-01,-4.413663536354e-01,7.471329483084e-01,-5.653395935894e-01,7.272804553084e-01,-6.520625590863e-01,6.833734947508e-01,-7.186035792935e-01,3.553009618801e-02
6.977015352998e-01,-4.415627394080e-01,7.468138832985e-01,-5.655001903562e-01,7.270752822377e-01,-6.521641652277e-01,6.832573531130e-01,-7.186580385534e-01,3.570364714422e-02
6.972903266395e-01,-4.417593591736e-01,7.464939081093e-01,-5.656611456982e-01,7.268693234120e-01,-6.522661134560e-01,6.831406422222e-01,-7.187127472246e-01,3.587804583060e-02
6.968783172267e-01,-4.419562126167e-01,7.461730199655e-01,-5.658224600586e-01,7.266625757471e-01,-6.523684047396e-01,6.830233592810e-01,-7.187677063634e-01,3.605329638798e-02
6.964655052937e-01,-4.421532994165e-01,7.458512160834e-01,-5.659841338777e-01,7.264550361465e-01,-6.524710400477e-01,6.829055014781e-01,-7.188229170296e-01,3.622940297743e-02
6.960518890690e-01,-4.423506192471e-01,7.455284936704e-01,-5.661461675930e-01,7.262467015011e-01,-6.525740203505e-01,6.827870659883e-01,-7.188783802864e-01,3.640636978035e-02
6.956374667783e-01,-4.425481717772e-01,7.452048499254e-01,-5.663085616392e-01,7.260375686894e-01,-6.526773466191e-01,6.826680499726e-01,-7.189340972007e-01,3.658420099854e-02
6.952222366438e-01,-4.427459566704e-01,7.448802820384e-01,-5.664713164478e-01,7.258276345773e-01,-6.527810198255e-01,6.825484505778e-01,-7.189900688430e-01,3.676290085434e-02
6.948061968844e-01,-4.429439735849e-01,7.445547871907e-01,-5.666344324476e-01,7.256168960182e-01,-6.528850409424e-01,6.824282649369e-01,-7.190462962874e-01,3.694247359073e-02
6.943893457160e-01,-4.431422221735e-01,7.442283625549e-01,-5.667979100642e-01,7.254053498527e-01,-6.529894109436e-01,6.823074901684e-01,-7.191027806114e-01,3.712292347137e-02
