zeta,turn_g0.2,turn_g0.5,turn_g0.7,turn_g0.9,turn_g0.95,turn_g1.0
9.660270292375e-02,-2.038953395436e+01,-1.232593464558e+01,-8.032205910344e+00,-5.013326105264e+00,-4.431728168803e+00,-3.909733117961e+00
9.788308492836e-02,-2.050536525073e+01,-1.242398663547e+01,-8.111793217137e+00,-5.074001010879e+00,-4.487924127814e+00,-3.961606789612e+00
9.918043724567e-02,-2.062184535446e+01,-1.252284219410e+01,-8.192183358518e+00,-5.135413483800e+00,-4.544833711880e+00,-4.014168049233e+00
1.004949848019e-01,-2.073897727335e+01,-1.262250761350e+01,-8.273384457800e+00,-5.197572152248e+00,-4.602465710163e+00,-4.067425921495e+00
1.018269555046e-01,-2.085676512646e+01,-1.272299023711e+01,-8.355405329738e+00,-5.260486563978e+00,-4.660829890836e+00,-4.121389709654e+00
1.031765802818e-01,-2.097521083972e+01,-1.282429617134e+01,-8.438253676997e+00,-5.324165700491e+00,-4.719934825093e+00,-4.176068722946e+00
1.045440931225e-01,-2.109431869804e+01,-1.292643269413e+01,-8.521938515413e+00,-5.388618924615e+00,-4.779790776775e+00,-4.231472459347e+00
1.059297311168e-01,-2.121409133788e+01,-1.302940657190e+01,-8.606468283814e+00,-5.453855838872e+00,-4.840406863591e+00,-4.287610513275e+00
1.073337344973e-01,-2.133453257170e+01,-1.313322483002e+01,-8.691851610118e+00,-5.519886088717e+00,-4.901792852469e+00,-4.344492628330e+00
1.087563466808e-01,-2.145564464965e+01,-1.323789424108e+01,-8.778097343464e+00,-5.586718982619e+00,-4.963958496133e+00,-4.402128670559e+00
1.101978143102e-01,-2.157743177440e+01,-1.334342205643e+01,-8.865214410012e+00,-5.654364867507e+00,-5.026913685189e+00,-4.460528638605e+00
1.116583872975e-01,-2.169989665320e+01,-1.344981525840e+01,-8.953211530979e+00,-5.722833251349e+00,-5.090668714152e+00,-4.519702633174e+00
1.131383188670e-01,-2.182304224613e+01,-1.355708089754e+01,-9.042097756802e+00,-5.792134378376e+00,-5.155233553246e+00,-4.579660937235e+00
1.146378655994e-01,-2.194687220415e+01,-1.366522630033e+01,-9.131882328781e+00,-5.862278573879e+00,-5.220618597998e+00,-4.640413908402e+00
1.161572874760e-01,-2.207138934812e+01,-1.377425857870e+01,-9.222574254038e+00,-5.933275759367e+00,-5.286834262457e+00,-4.701972134971e+00
1.176968479239e-01,-2.219659721923e+01,-1.388418515643e+01,-9.314183118014e+00,-6.005136812066e+00,-5.353891062363e+00,-4.764346246651e+00
1.192568138619e-01,-2.232249854954e+01,-1.399501318317e+01,-9.406718014711e+00,-6.077871940499e+00,-5.421799901683e+00,-4.827547058718e+00
1.208374557464e-01,-2.244909730986e+01,-1.410675029460e+01,-9.500188779139e+00,-6.151492057396e+00,-5.490571608331e+00,-4.891585558624e+00
1.224390476184e-01,-2.257639555973e+01,-1.421940367966e+01,-9.594604576213e+00,-6.226007962597e+00,-5.560216976472e+00,-4.956472832966e+00
1.240618671513e-01,-2.270439726084e+01,-1.433298096384e+01,-9.689975285974e+00,-6.301430394914e+00,-5.630747254735e+00,-5.022220121823e+00
1.257061956985e-01,-2.283310539779e+01,-1.444748966461e+01,-9.786310732555e+00,-6.377770786853e+00,-5.702173656473e+00,-5.088838815911e+00
1.273723183428e-01,-2.296252302297e+01,-1.456293737753e+01,-9.883620678868e+00,-6.455040142903e+00,-5.774507714466e+00,-5.156340506979e+00
1.290605239453e-01,-2.309265349324e+01,-1.467933184675e+01,-9.981915148043e+00,-6.533249838685e+00,-5.847761094658e+00,-5.224736861637e+00
1.307711051957e-01,-2.322349926515e+01,-1.479668031186e+01,-1.008120399462e+01,-6.612411342937e+00,-5.921945075014e+00,-5.294039755169e+00
1.325043586633e-01,-2.335506445979e+01,-1.491499110082e+01,-1.018149770484e+01,-6.692536367301e+00,-5.997071956308e+00,-5.364261193229e+00
1.342605848477e-01,-2.348735131720e+01,-1.503427170242e+01,-1.028280624369e+01,-6.773636720254e+00,-6.073153432234e+00,-5.435413353899e+00
1.360400882318e-01,-2.362036381070e+01,-1.515453012322e+01,-1.038514032911e+01,-6.855724371458e+00,-6.150201850693e+00,-5.507508565880e+00
1.378431773339e-01,-2.375410416074e+01,-1.527577402094e+01,-1.048850999724e+01,-6.938811153114e+00,-6.228229548283e+00,-5.580559358296e+00
1.396701647615e-01,-2.388857600333e+01,-1.539801160891e+01,-1.059292601915e+01,-7.022909571263e+00,-6.307248925452e+00,-5.654578354871e+00
1.415213672655e-01,-2.402378216580e+01,-1.552125072334e+01,-1.069839905779e+01,-7.108031764554e+00,-6.387272574622e+00,-5.729578390440e+00
1.433971057948e-01,-2.415972564982e+01,-1.564549937219e+01,-1.080493979590e+01,-7.194190307170e+00,-6.468313278610e+00,-5.805572502458e+00
1.452977055526e-01,-2.429641005657e+01,-1.577076596102e+01,-1.091255931381e+01,-7.281398157282e+00,-6.550384161456e+00,-5.882573850819e+00
1.472234960519e-01,-2.443383755919e+01,-1.589705813462e+01,-1.102126828308e+01,-7.369667574937e+00,-6.633498135813e+00,-5.960595778017e+00
1.491748111735e-01,-2.457201186103e+01,-1.602438457948e+01,-1.113107804495e+01,-7.459012075317e+00,-6.717668687051e+00,-6.039651811617e+00
1.511519892232e-01,-2.471093563317e+01,-1.615275327215e+01,-1.124199962253e+01,-7.549444457714e+00,-6.802909112717e+00,-6.119755673124e+00
1.531553729910e-01,-2.485061194535e+01,-1.628217264066e+01,-1.135404443592e+01,-7.640978138427e+00,-6.889233064503e+00,-6.200921225761e+00
1.551853098100e-01,-2.499104385630e+01,-1.641265100227e+01,-1.146722378670e+01,-7.733626706750e+00,-6.976654329416e+00,-6.283162555386e+00
1.572421516172e-01,-2.513223403228e+01,-1.654419670611e+01,-1.158154917046e+01,-7.827403468821e+00,-7.065186954787e+00,-6.366493942498e+00
1.593262550139e-01,-2.527418584574e+01,-1.667681834808e+01,-1.169703239576e+01,-7.922322566420e+00,-7.154845169603e+00,-6.450929785212e+00
1.614379813281e-01,-2.541690183914e+01,-1.681052426019e+01,-1.181368495869e+01,-8.018397683406e+00,-7.245643092190e+00,-6.536484771943e+00
1.635776966766e-01,-2.556038514504e+01,-1.694532316873e+01,-1.193151890125e+01,-8.115643077893e+00,-7.337595423388e+00,-6.623173697682e+00
1.657457720289e-01,-2.570463847080e+01,-1.708122348380e+01,-1.205054601776e+01,-8.214073015184e+00,-7.430716615040e+00,-6.711011603640e+00
1.679425832715e-01,-2.584966481509e+01,-1.721823402870e+01,-1.217077851137e+01,-8.313701940231e+00,-7.525021891560e+00,-6.800013724315e+00
1.701685112726e-01,-2.599546672368e+01,-1.735636339122e+01,-1.229222843753e+01,-8.414544531644e+00,-7.620526115193e+00,-6.890195491563e+00
1.724239419489e-01,-2.614204761447e+01,-1.749562046187e+01,-1.241490830971e+01,-8.516615698360e+00,-7.717244617917e+00,-6.981572545511e+00
1.747092663317e-01,-2.628940966489e+01,-1.763601392840e+01,-1.253883032600e+01,-8.619930185622e+00,-7.815192850898e+00,-7.074160716577e+00
1.770248806352e-01,-2.643755596016e+01,-1.777755255243e+01,-1.266400706083e+01,-8.724503435945e+00,-7.914386315447e+00,-7.167976052158e+00
1.793711863251e-01,-2.658648903899e+01,-1.792024540588e+01,-1.279045122194e+01,-8.830350640777e+00,-8.014841130253e+00,-7.263034822068e+00
1.817485901882e-01,-2.673621192484e+01,-1.806410136233e+01,-1.291817555755e+01,-8.937487459104e+00,-8.116573229278e+00,-7.359353531914e+00
1.841575044028e-01,-2.688672696999e+01,-1.820912938208e+01,-1.304719290081e+01,-9.045929668419e+00,-8.219598849794e+00,-7.456948848016e+00
1.865983466102e-01,-2.703803702294e+01,-1.835533846009e+01,-1.317751631740e+01,-9.155692965790e+00,-8.323934460597e+00,-7.555837691037e+00
1.890715399874e-01,-2.719014470008e+01,-1.850273784050e+01,-1.330915892106e+01,-9.266793787225e+00,-8.429596717220e+00,-7.656037221602e+00
1.915775133200e-01,-2.734305265283e+01,-1.865133654648e+01,-1.344213394322e+01,-9.379248241454e+00,-8.536602667166e+00,-7.757564819179e+00
1.941167010768e-01,-2.749676336475e+01,-1.880114372954e+01,-1.357645477142e+01,-9.493072867529e+00,-8.644969216211e+00,-7.860438072489e+00
1.966895434852e-01,-2.765127946588e+01,-1.895216862374e+01,-1.371213482742e+01,-9.608284447529e+00,-8.754713770592e+00,-7.964674813812e+00
1.992964866074e-01,-2.780660316428e+01,-1.910442047773e+01,-1.384918771903e+01,-9.724899807000e+00,-8.865853810125e+00,-8.070293113556e+00
2.019379824177e-01,-2.796273739464e+01,-1.925790865969e+01,-1.398762729103e+01,-9.842936153993e+00,-8.978407097427e+00,-8.177311298946e+00
2.046144888808e-01,-2.811968426054e+01,-1.941264239202e+01,-1.412746723832e+01,-9.962410681880e+00,-9.092391635392e+00,-8.285747908295e+00
2.073264700316e-01,-2.827744638203e+01,-1.956863121494e+01,-1.426872168271e+01,-1.008334107028e+01,-9.207825754689e+00,-8.395621743876e+00
2.100743960551e-01,-2.843602609893e+01,-1.972588445854e+01,-1.441140467321e+01,-1.020574497256e+01,-9.324727705877e+00,-8.506951859750e+00
2.128587433684e-01,-2.859542567159e+01,-1.988441163531e+01,-1.455553044752e+01,-1.032964040172e+01,-9.443116276496e+00,-8.619757556901e+00
2.156799947028e-01,-2.875564747256e+01,-2.004422233531e+01,-1.470111339027e+01,-1.045504548544e+01,-9.563010315625e+00,-8.734058401961e+00
2.185386391880e-01,-2.891669345998e+01,-2.020532585651e+01,-1.484816788535e+01,-1.058197850608e+01,-9.684428935302e+00,-8.849874182328e+00
2.214351724366e-01,-2.907856645148e+01,-2.036773216215e+01,-1.499670869192e+01,-1.071045834049e+01,-9.807391665580e+00,-8.967225020555e+00
2.243700966302e-01,-2.924126804780e+01,-2.053145053231e+01,-1.514675041895e+01,-1.084050353846e+01,-9.931918010362e+00,-9.086131213688e+00
2.273439206061e-01,-2.940480060178e+01,-2.069649083668e+01,-1.529830801447e+01,-1.097213330500e+01,-1.005802788416e+01,-9.206613422781e+00
2.303571599461e-01,-2.956916622217e+01,-2.086286268502e+01,-1.545139645044e+01,-1.110536686609e+01,-1.018574143295e+01,-9.328692512277e+00
2.334103370654e-01,-2.973436699081e+01,-2.103057595944e+01,-1.560603087149e+01,-1.124022379361e+01,-1.031507911029e+01,-9.452389646315e+00
2.365039813033e-01,-2.990040484170e+01,-2.119964028293e+01,-1.576222657955e+01,-1.137672379658e+01,-1.044606142002e+01,-9.577726271889e+00
2.396386290152e-01,-3.006728183489e+01,-2.137006553598e+01,-1.591999887354e+01,-1.151488683186e+01,-1.057870939771e+01,-9.704724128077e+00
2.428148236651e-01,-3.023499974800e+01,-2.154186159914e+01,-1.607936337940e+01,-1.165473319032e+01,-1.071304412904e+01,-9.833405216569e+00
2.460331159205e-01,-3.040356051287e+01,-2.171503822518e+01,-1.624033570765e+01,-1.179628325304e+01,-1.084908708763e+01,-9.963791855557e+00
2.492940637473e-01,-3.057296584641e+01,-2.188960550259e+01,-1.640293163557e+01,-1.193955779888e+01,-1.098686000851e+01,-1.009590667349e+01
2.525982325067e-01,-3.074321747705e+01,-2.206557316655e+01,-1.656716704202e+01,-1.208457767829e+01,-1.112638476043e+01,-1.022977253463e+01
2.559461950534e-01,-3.091431717993e+01,-2.224295131147e+01,-1.673305807768e+01,-1.223136418064e+01,-1.126768369434e+01,-1.036541267368e+01
2.593385318346e-01,-3.108626668499e+01,-2.242174995398e+01,-1.690062091243e+01,-1.237993872215e+01,-1.141077934479e+01,-1.050285059628e+01
2.627758309910e-01,-3.125906737299e+01,-2.260197901658e+01,-1.706987181623e+01,-1.253032299983e+01,-1.155569446485e+01,-1.064211013812e+01
2.662586884583e-01,-3.143272097042e+01,-2.278364862933e+01,-1.724082731398e+01,-1.268253900227e+01,-1.170245222554e+01,-1.078321544255e+01
2.697877080712e-01,-3.160722884554e+01,-2.296676878015e+01,-1.741350392132e+01,-1.283660889279e+01,-1.185107598240e+01,-1.092619096866e+01
2.733635016672e-01,-3.178259237294e+01,-2.315134961802e+01,-1.758791843709e+01,-1.299255522026e+01,-1.200158944283e+01,-1.107106151327e+01
2.769866891936e-01,-3.195881296925e+01,-2.333740125641e+01,-1.776408771755e+01,-1.315040070486e+01,-1.215401659662e+01,-1.121785217764e+01
2.806578988143e-01,-3.213589190772e+01,-2.352493381096e+01,-1.794202873107e+01,-1.331016836734e+01,-1.230838170447e+01,-1.136658842905e+01
2.843777670190e-01,-3.231383037811e+01,-2.371395744957e+01,-1.812175861556e+01,-1.347188147771e+01,-1.246470940890e+01,-1.151729603822e+01
2.881469387335e-01,-3.249262954688e+01,-2.390448234639e+01,-1.830329470006e+01,-1.363556364227e+01,-1.262302455541e+01,-1.167000114173e+01
2.919660674314e-01,-3.267229059659e+01,-2.409651868014e+01,-1.848665433339e+01,-1.380123866603e+01,-1.278335241024e+01,-1.182473022069e+01
2.958358152478e-01,-3.285281436031e+01,-2.429007658809e+01,-1.867185504900e+01,-1.396893066354e+01,-1.294571846028e+01,-1.198151009230e+01
2.997568530935e-01,-3.303420181499e+01,-2.448516637902e+01,-1.885891458640e+01,-1.413866405051e+01,-1.311014853323e+01,-1.214036794141e+01
3.037298607717e-01,-3.321645404835e+01,-2.468179823001e+01,-1.904785071080e+01,-1.431046352731e+01,-1.327666889895e+01,-1.230133129781e+01
3.077555270960e-01,-3.339957164197e+01,-2.487998236576e+01,-1.923868142059e+01,-1.448435405469e+01,-1.344530594725e+01,-1.246442808133e+01
3.118345500093e-01,-3.358355539971e+01,-2.507972903526e+01,-1.943142479653e+01,-1.466036091712e+01,-1.361608657659e+01,-1.262968657671e+01
3.159676367052e-01,-3.376840598877e+01,-2.528104844428e+01,-1.962609902942e+01,-1.483850965091e+01,-1.378903794081e+01,-1.279713541722e+01
3.201555037506e-01,-3.395412393815e+01,-2.548395090196e+01,-1.982272251533e+01,-1.501882615707e+01,-1.396418750565e+01,-1.296680364197e+01
3.243988772098e-01,-3.414070975546e+01,-2.568844659077e+01,-2.002131377361e+01,-1.520133658312e+01,-1.414156317387e+01,-1.313872066993e+01
3.286984927705e-01,-3.432816377580e+01,-2.589454579452e+01,-2.022189135600e+01,-1.538606737790e+01,-1.432119310932e+01,-1.331291630006e+01
3.330550958711e-01,-3.451648649811e+01,-2.610225878532e+01,-2.042447412469e+01,-1.557304535623e+01,-1.450310587713e+01,-1.348942073805e+01
3.374694418303e-01,-3.470567806454e+01,-2.631159571807e+01,-2.062908097246e+01,-1.576229760325e+01,-1.468733038347e+01,-1.366826459092e+01
3.419422959777e-01,-3.489573866205e+01,-2.652256687006e+01,-2.083573089638e+01,-1.595385147204e+01,-1.487389584781e+01,-1.384947885158e+01
3.464744337868e-01,-3.508666824761e+01,-2.673518245548e+01,-2.104444311474e+01,-1.614773473660e+01,-1.506283196810e+01,-1.403309493760e+01
3.510666410092e-01,-3.527846689382e+01,-2.694945266854e+01,-2.125523691080e+01,-1.634397540122e+01,-1.525416868368e+01,-1.421914470501e+01
3.557197138111e-01,-3.547113445840e+01,-2.716538767123e+01,-2.146813172929e+01,-1.654260184272e+01,-1.544793637735e+01,-1.440766038132e+01
3.604344589110e-01,-3.566467074500e+01,-2.738299771147e+01,-2.168314716054e+01,-1.674364273954e+01,-1.564416581338e+01,-1.459867467199e+01
3.652116937198e-01,-3.585907536935e+01,-2.760229288855e+01,-2.190030291750e+01,-1.694712712794e+01,-1.584288809532e+01,-1.479222068055e+01
3.700522464823e-01,-3.605434808171e+01,-2.782328337083e+01,-2.211961884880e+01,-1.715308435577e+01,-1.604413477542e+01,-1.498833196346e+01
3.749569564213e-01,-3.625048830718e+01,-2.804597923840e+01,-2.234111489926e+01,-1.736154411001e+01,-1.624793772328e+01,-1.518704252956e+01
3.799266738823e-01,-3.644749534623e+01,-2.827039057566e+01,-2.256481120057e+01,-1.757253641782e+01,-1.645432923219e+01,-1.538838683111e+01
3.849622604817e-01,-3.664536867994e+01,-2.849652740145e+01,-2.279072795097e+01,-1.778609164816e+01,-1.666334204793e+01,-1.559239976743e+01
3.900645892557e-01,-3.684410732057e+01,-2.872439978469e+01,-2.301888556143e+01,-1.800224053799e+01,-1.687500924649e+01,-1.579911671037e+01
3.952345448118e-01,-3.704371039592e+01,-2.895401762671e+01,-2.324930448772e+01,-1.822101412933e+01,-1.708936432798e+01,-1.600857350117e+01
4.004730234822e-01,-3.724417690635e+01,-2.918539090079e+01,-2.348200531184e+01,-1.844244386252e+01,-1.730644127173e+01,-1.622080645331e+01
4.057809334793e-01,-3.744550567860e+01,-2.941852951991e+01,-2.371700881931e+01,-1.866656152264e+01,-1.752627434265e+01,-1.643585235800e+01
4.111591950529e-01,-3.764769548728e+01,-2.965344331557e+01,-2.395433590454e+01,-1.889339926769e+01,-1.774889841122e+01,-1.665374851228e+01
4.166087406498e-01,-3.785074492088e+01,-2.989014203680e+01,-2.419400746998e+01,-1.912298953839e+01,-1.797434859961e+01,-1.687453267406e+01
4.221305150759e-01,-3.805465260080e+01,-3.012863548609e+01,-2.443604468340e+01,-1.935536526497e+01,-1.820266058653e+01,-1.709824314196e+01
4.277254756591e-01,-3.825941675019e+01,-3.036893328102e+01,-2.468046877184e+01,-1.959055965883e+01,-1.843387042868e+01,-1.732491868137e+01
4.333945924164e-01,-3.846503584900e+01,-3.061104508294e+01,-2.492730102442e+01,-1.982860634855e+01,-1.866801462758e+01,-1.755459860931e+01
4.391388482212e-01,-3.867150787711e+01,-3.085498041460e+01,-2.517656296801e+01,-2.006953933829e+01,-1.890513017947e+01,-1.778732272875e+01
4.449592389739e-01,-3.887883094721e+01,-3.110074883143e+01,-2.542827617449e+01,-2.031339298597e+01,-1.914525450068e+01,-1.802313140705e+01
4.508567737749e-01,-3.908700287602e+01,-3.134835962273e+01,-2.568246227216e+01,-2.056020202384e+01,-1.938842541398e+01,-1.826206551484e+01
4.568324750992e-01,-3.929602157943e+01,-3.159782225256e+01,-2.593914313402e+01,-2.081000166377e+01,-1.963468135134e+01,-1.850416647190e+01
4.628873789738e-01,-3.950588448006e+01,-3.184914586618e+01,-2.619834062735e+01,-2.106282737659e+01,-1.988406102997e+01,-1.874947626864e+01
4.690225351574e-01,-3.971658922774e+01,-3.210233968355e+01,-2.646007676582e+01,-2.131871512781e+01,-2.013660381135e+01,-1.899803742403e+01
4.752390073222e-01,-3.992813317758e+01,-3.235741275769e+01,-2.672437369510e+01,-2.157770125379e+01,-2.039234942941e+01,-1.924989303646e+01
4.815378732384e-01,-4.014051352668e+01,-3.261437411093e+01,-2.699125362957e+01,-2.183982245706e+01,-2.065133812745e+01,-1.950508676293e+01
4.879202249612e-01,-4.035372737592e+01,-3.287323257202e+01,-2.726073885630e+01,-2.210511590263e+01,-2.091361068140e+01,-1.976366285518e+01
4.943871690199e-01,-4.056777167391e+01,-3.313399695211e+01,-2.753285184281e+01,-2.237361913943e+01,-2.117920828752e+01,-2.002566614330e+01
5.009398266098e-01,-4.078264322043e+01,-3.339667587190e+01,-2.780761507956e+01,-2.264537010114e+01,-2.144817273022e+01,-2.029114204054e+01
5.075793337868e-01,-4.099833859852e+01,-3.366127790536e+01,-2.808505113769e+01,-2.292040715839e+01,-2.172054624547e+01,-2.056013659188e+01
5.143068416641e-01,-4.121485437223e+01,-3.392781150765e+01,-2.836518276824e+01,-2.319876911368e+01,-2.199637156703e+01,-2.083269642427e+01
5.211235166119e-01,-4.143218692627e+01,-3.419628494156e+01,-2.864803269509e+01,-2.348049521046e+01,-2.227569202577e+01,-2.110886878816e+01
5.280305404596e-01,-4.165033236446e+01,-3.446670640150e+01,-2.893362379413e+01,-2.376562504643e+01,-2.255855138782e+01,-2.138870156888e+01
5.350291107006e-01,-4.186928676152e+01,-3.473908391197e+01,-2.922197898766e+01,-2.405419871129e+01,-2.284499399676e+01,-2.167224328591e+01
5.421204407001e-01,-4.208904607757e+01,-3.501342540565e+01,-2.951312133304e+01,-2.434625670949e+01,-2.313506477235e+01,-2.195954309357e+01
5.493057599054e-01,-4.230960584982e+01,-3.528973853980e+01,-2.980707381043e+01,-2.464183995906e+01,-2.342880904799e+01,-2.225065079487e+01
5.565863140589e-01,-4.253096179851e+01,-3.556803099918e+01,-3.010385967163e+01,-2.494098987084e+01,-2.372627286040e+01,-2.254561687329e+01
5.639633654142e-01,-4.275310927243e+01,-3.584831017188e+01,-3.040350207229e+01,-2.524374824598e+01,-2.402750269305e+01,-2.284449245754e+01
5.714381929550e-01,-4.297604343218e+01,-3.613058330077e+01,-3.070602425212e+01,-2.555015734905e+01,-2.433254561865e+01,-2.314732937397e+01
5.790120926168e-01,-4.319975938591e+01,-3.641485751742e+01,-3.101144958144e+01,-2.586025990936e+01,-2.464144930690e+01,-2.345418011752e+01
5.866863775114e-01,-4.342425196479e+01,-3.670113968142e+01,-3.131980138671e+01,-2.617409908248e+01,-2.495426194109e+01,-2.376509789029e+01
5.944623781551e-01,-4.364951591719e+01,-3.698943654658e+01,-3.163110311351e+01,-2.649171850592e+01,-2.527103233647e+01,-2.408013660388e+01
